Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),2/28,0.0972188679477472,0.4296558994622975,0,0,4.019897435897436,9.369538640659522,ATP2A2;TBX18
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),5/129,0.097305994040613,0.4296558994622975,0,0,2.1135752688172045,4.924407791466086,PCNA;ACTL6A;UBE2N;DEK;UCHL5
GO_Biological_Process_2023,Protein Targeting To Mitochondrion (GO:0006626),3/59,0.1000371750469353,0.4296558994622975,0,0,2.80275974025974,6.452551063537501,TIMM8A;MTCH2;TIMM17A
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),4/94,0.1019211658413517,0.4296558994622975,0,0,2.3274352100089364,5.314827820182251,TPM3;TPM2;FXYD1;APBB2
GO_Biological_Process_2023,Regulation Of Developmental Growth (GO:0048638),2/29,0.1031690593069629,0.4296558994622975,0,0,3.870814814814815,8.792115677517929,LEP;AGR2
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),2/29,0.1031690593069629,0.4296558994622975,0,0,3.870814814814815,8.792115677517929,ATP1A2;SCN4B
GO_Biological_Process_2023,mRNA Splice Site Recognition (GO:0006376),2/29,0.1031690593069629,0.4296558994622975,0,0,3.870814814814815,8.792115677517929,HNRNPC;SRSF5
GO_Biological_Process_2023,Epithelial Cell Differentiation (GO:0030855),5/132,0.1046636084246792,0.4296558994622975,0,0,2.0633307933282534,4.656945443347561,RAB10;PCNA;PGK1;CDK1;GATA3
GO_Biological_Process_2023,Positive Regulation Of Organelle Assembly (GO:1902117),3/61,0.1078363142736764,0.4296558994622975,0,0,2.7058362529964963,6.026278344581727,STIL;SPAG5;G3BP1
GO_Biological_Process_2023,'De Novo' AMP Biosynthetic Process (GO:0044208),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GART
GO_Biological_Process_2023,AV Node Cell Action Potential (GO:0086016),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,SCN4B
GO_Biological_Process_2023,G-quadruplex DNA Unwinding (GO:0044806),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,HNRNPA2B1
GO_Biological_Process_2023,Regulation Of Glial Cell Apoptotic Process (GO:0034350),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,PRKCI
GO_Biological_Process_2023,Adult Feeding Behavior (GO:0008343),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,LEP
GO_Biological_Process_2023,Autophagosome Membrane Docking (GO:0016240),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,ATP2A2
GO_Biological_Process_2023,Cardiac Pacemaker Cell Development (GO:0060926),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,TBX18
GO_Biological_Process_2023,Regulation Of Striated Muscle Tissue Development (GO:0016202),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,CENPF
GO_Biological_Process_2023,Regulation Of Translational Termination (GO:0006449),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GSPT1
GO_Biological_Process_2023,Clathrin Coat Disassembly (GO:0072318),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,SH3GL3
GO_Biological_Process_2023,Dorsal Aorta Development (GO:0035907),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,BMPR1A
GO_Biological_Process_2023,Dorsal Aorta Morphogenesis (GO:0035912),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,BMPR1A
GO_Biological_Process_2023,"Substrate-Dependent Cell Migration, Cell Extension (GO:0006930)",1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,OPHN1
GO_Biological_Process_2023,Glutathione Biosynthetic Process (GO:0006750),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,CHAC2
GO_Biological_Process_2023,Glycerol-3-Phosphate Metabolic Process (GO:0006072),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GPD1
GO_Biological_Process_2023,Ureter Development (GO:0072189),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,TBX18
GO_Biological_Process_2023,Glycosylceramide Biosynthetic Process (GO:0046476),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,UGT8
GO_Biological_Process_2023,Intracellular Triglyceride Homeostasis (GO:0035356),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,FUNDC2
GO_Biological_Process_2023,Maintenance Of Lens Transparency (GO:0036438),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,APBB2
GO_Biological_Process_2023,Meiotic DNA Double-Strand Break Formation (GO:0042138),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,HORMAD1
GO_Biological_Process_2023,Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,ATP2A2
GO_Biological_Process_2023,Mitotic Nuclear Membrane Disassembly (GO:0007077),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,PLK1
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,MAPT
GO_Biological_Process_2023,Negative Regulation Of p38MAPK Cascade (GO:1903753),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,EZR
GO_Biological_Process_2023,Negative Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048387),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,EZH2
GO_Biological_Process_2023,Norepinephrine Biosynthetic Process (GO:0042421),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GATA3
GO_Biological_Process_2023,Nucleobase Biosynthetic Process (GO:0046112),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GMPS
GO_Biological_Process_2023,Nucleoside Diphosphate Catabolic Process (GO:0009134),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,NUDT5
GO_Biological_Process_2023,Pharyngeal Arch Artery Morphogenesis (GO:0061626),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,BMPR1A
GO_Biological_Process_2023,Positive Regulation Of Blood Circulation (GO:1903524),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,ATP1A2
GO_Biological_Process_2023,Positive Regulation Of Gliogenesis (GO:0014015),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,PRKCI
GO_Biological_Process_2023,Positive Regulation Of Hormone Metabolic Process (GO:0032352),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GATA3
GO_Biological_Process_2023,Positive Regulation Of Interleukin-5 Production (GO:0032754),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GATA3
GO_Biological_Process_2023,Positive Regulation Of Lipoprotein Lipase Activity (GO:0051006),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,GPIHBP1
GO_Biological_Process_2023,Positive Regulation Of Mast Cell Activation (GO:0033005),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,NECTIN2
GO_Biological_Process_2023,Positive Regulation Of Protein K63-linked Ubiquitination (GO:1902523),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,UBE2N
GO_Biological_Process_2023,Positive Regulation Of Synaptic Plasticity (GO:0031915),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,CDC20
GO_Biological_Process_2023,Protein Localization To Basolateral Plasma Membrane (GO:1903361),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,RAB10
GO_Biological_Process_2023,Pyrimidine Ribonucleotide Biosynthetic Process (GO:0009220),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,CTPS1
GO_Biological_Process_2023,Regulation Of MHC Class I Biosynthetic Process (GO:0045343),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,HSPH1
GO_Biological_Process_2023,Regulation Of SA Node Cell Action Potential (GO:0098907),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,TBX18
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036),1/6,0.107914771113714,0.4296558994622975,0,0,10.435106382978724,23.2328619311999,FXYD1
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),4/96,0.1079428706622801,0.4296558994622975,0,0,2.27660566499592,5.068072911514157,UHRF1;WFS1;NOLC1;FAM83D
GO_Biological_Process_2023,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),2/30,0.109216039517615,0.4296558994622975,0,0,3.732380952380952,8.265086440774601,RELN;CFL1
GO_Biological_Process_2023,GPI Anchor Biosynthetic Process (GO:0006506),2/30,0.109216039517615,0.4296558994622975,0,0,3.732380952380952,8.265086440774601,PIGC;PGAP3
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),2/30,0.109216039517615,0.4296558994622975,0,0,3.732380952380952,8.265086440774601,ERBB2;MAPK1
GO_Biological_Process_2023,Homologous Chromosome Pairing At Meiosis (GO:0007129),2/30,0.109216039517615,0.4296558994622975,0,0,3.732380952380952,8.265086440774601,HORMAD1;TRIP13
GO_Biological_Process_2023,Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),2/30,0.109216039517615,0.4296558994622975,0,0,3.732380952380952,8.265086440774601,FOXA1;GATA3
GO_Biological_Process_2023,Nucleic Acid Metabolic Process (GO:0090304),2/30,0.109216039517615,0.4296558994622975,0,0,3.732380952380952,8.265086440774601,FEN1;KPNA2
GO_Biological_Process_2023,mRNA Export From Nucleus (GO:0006406),3/62,0.1118220539200217,0.4327402560800907,0,0,2.65983866582072,5.827298166307039,ALYREF;HNRNPA2B1;SRSF3
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),3/62,0.1118220539200217,0.4327402560800907,0,0,2.65983866582072,5.827298166307039,ERBB2;GATA3;EZR
GO_Biological_Process_2023,Central Nervous System Neuron Differentiation (GO:0021953),2/31,0.1153540699128354,0.4327402560800907,0,0,3.6034942528735634,7.782643151749773,OPHN1;MAPT
GO_Biological_Process_2023,Response To Estradiol (GO:0032355),2/31,0.1153540699128354,0.4327402560800907,0,0,3.6034942528735634,7.782643151749773,FOXA1;ESR1
GO_Biological_Process_2023,Triglyceride Homeostasis (GO:0070328),2/31,0.1153540699128354,0.4327402560800907,0,0,3.6034942528735634,7.782643151749773,FUNDC2;GPIHBP1
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),2/31,0.1153540699128354,0.4327402560800907,0,0,3.6034942528735634,7.782643151749773,TPX2;MAPRE1
GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),2/31,0.1153540699128354,0.4327402560800907,0,0,3.6034942528735634,7.782643151749773,STIL;RRM2
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),2/31,0.1153540699128354,0.4327402560800907,0,0,3.6034942528735634,7.782643151749773,ACTR3;ACTR2
GO_Biological_Process_2023,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),3/63,0.1158633944592412,0.4327402560800907,0,0,2.615374331550802,5.63702984536973,DBF4;GSPT1;CDKN3
GO_Biological_Process_2023,Telomere Organization (GO:0032200),3/63,0.1158633944592412,0.4327402560800907,0,0,2.615374331550802,5.63702984536973,ACTL6A;UCHL5;EZH2
GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),4/99,0.1172675999547873,0.4327402560800907,0,0,2.204374206293213,4.724628130980842,RAB10;GRB7;PRKCI;CPEB2
GO_Biological_Process_2023,Nervous System Development (GO:0007399),12/433,0.1195140029799649,0.4327402560800907,0,0,1.499521686786191,3.185466510934281,UGT8;SH3GL3;TIMM8A;STIL;GMFB;RELN;ACVR1C;OPHN1;ADGRA2;ACTL6A;ERBB2;ECT2
GO_Biological_Process_2023,Positive Regulation Of T Cell Differentiation (GO:0045582),3/64,0.119958940628292,0.4327402560800907,0,0,2.572367844306128,5.4549780576519495,PNP;ACTL6A;GATA3
GO_Biological_Process_2023,Protein Complex Oligomerization (GO:0051259),4/100,0.1204515983876109,0.4327402560800907,0,0,2.1813002680965146,4.616737897020758,CPSF6;ECT2;FOXM1;ELAVL1
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),2/32,0.1215775927112173,0.4327402560800907,0,0,3.4832,7.339808085511358,LEP;NECTIN2
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase I (GO:0006356),2/32,0.1215775927112173,0.4327402560800907,0,0,3.4832,7.339808085511358,ERBB2;DEK
GO_Biological_Process_2023,Female Gamete Generation (GO:0007292),2/32,0.1215775927112173,0.4327402560800907,0,0,3.4832,7.339808085511358,HORMAD1;TRIP13
GO_Biological_Process_2023,Phosphatidylinositol 3-Kinase Signaling (GO:0014065),2/32,0.1215775927112173,0.4327402560800907,0,0,3.4832,7.339808085511358,ERBB2;GATA3
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),2/32,0.1215775927112173,0.4327402560800907,0,0,3.4832,7.339808085511358,GNAI3;ATP1A2
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),13/480,0.1229994822818626,0.4327402560800907,0,0,1.4649739981645764,3.06996308061915,TESC;PDE2A;CIRBP;LARP4B;ELAVL1;CLDN5;AGO2;ERBB2;CLDN19;AGR2;PGR;EZR;BMPR1A
GO_Biological_Process_2023,RNA Export From Nucleus (GO:0006405),3/65,0.1241072903320798,0.4327402560800907,0,0,2.5307486631016043,5.280682539514027,ALYREF;HNRNPA2B1;SRSF3
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),3/65,0.1241072903320798,0.4327402560800907,0,0,2.5307486631016043,5.280682539514027,PNP;LEP;IL6ST
GO_Biological_Process_2023,7-Methylguanosine Cap Hypermethylation (GO:0036261),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,SNRPG
GO_Biological_Process_2023,DNA Ligation (GO:0006266),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,TOP2A
GO_Biological_Process_2023,Regulation Of Dopamine Metabolic Process (GO:0042053),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,HPRT1
GO_Biological_Process_2023,ER Overload Response (GO:0006983),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,WFS1
GO_Biological_Process_2023,Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903747),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,MAPT
GO_Biological_Process_2023,Notch Receptor Processing (GO:0007220),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,PSENEN
GO_Biological_Process_2023,RNA Capping (GO:0036260),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,SNRPG
GO_Biological_Process_2023,UV Protection (GO:0009650),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,FEN1
GO_Biological_Process_2023,Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,GATA3
GO_Biological_Process_2023,Aromatic Amino Acid Transport (GO:0015801),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,SLC7A5
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,NECTIN2
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Cell Death (GO:1903201),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,P4HB
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Cortex (GO:1904776),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,PLK1
GO_Biological_Process_2023,Cellular Response To Interferon-Alpha (GO:0035457),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,GATA3
GO_Biological_Process_2023,Cellular Response To Leptin Stimulus (GO:0044320),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,LEP
GO_Biological_Process_2023,Response To Auditory Stimulus (GO:0010996),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,ATP1A2
GO_Biological_Process_2023,Sinoatrial Node Development (GO:0003163),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,TBX18
GO_Biological_Process_2023,Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,MSH6
GO_Biological_Process_2023,Establishment Of Golgi Localization (GO:0051683),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,YWHAZ
GO_Biological_Process_2023,Sulfur Amino Acid Transport (GO:0000101),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,SLC7A5
GO_Biological_Process_2023,Galactosylceramide Metabolic Process (GO:0006681),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,UGT8
GO_Biological_Process_2023,Thyroid Hormone Transport (GO:0070327),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,SLC7A5
GO_Biological_Process_2023,Glucocorticoid Metabolic Process (GO:0008211),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,YWHAH
GO_Biological_Process_2023,Glutathione Catabolic Process (GO:0006751),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,CHAC2
GO_Biological_Process_2023,Mitral Valve Development (GO:0003174),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,BMPR1A
GO_Biological_Process_2023,Negative Regulation Of DNA-templated DNA Replication (GO:2000104),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,CDT1
GO_Biological_Process_2023,Negative Regulation Of Actin Nucleation (GO:0051126),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,GMFB
GO_Biological_Process_2023,Negative Regulation Of Circadian Rhythm (GO:0042754),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,SFPQ
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351),1/7,0.1247355976960854,0.4327402560800907,0,0,8.695478723404255,18.100151999012944,PRKCI
